property_url,property_id,listing_id,mls,mls_id,status,text,style,full_street_line,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_price_min,list_price_max,list_date,sold_price,last_sold_date,assessed_value,estimated_value,tax,tax_history,new_construction,lot_sqft,price_per_sqft,latitude,longitude,neighborhoods,county,fips_code,stories,hoa_fee,parking_garage,agent_id,agent_name,agent_email,agent_phones,agent_mls_set,agent_nrds_id,broker_id,broker_name,builder_id,builder_name,office_id,office_mls_set,office_name,office_email,office_phones,nearby_schools,primary_photo,alt_photos
https://www.realtor.com/realestateandhomes-detail/1449-Bloom-St_Brighton_CO_80601_M94546-46676,9454646676,2977342825,CNTB,1406,FOR_SALE,"The elegant Livingston plan welcomes you with long foyer, leading you past two comfortable bedrooms-sharing a full hall bath-and out into a beautiful open-concept layout that's perfect for relaxing, dining, and entertaining. A large kitchen boasts a center island and corner walk-in pantry and overlooks a generous great room and charming dining area with access to the backyard. Secluded at the back of the home, a spacious owner's bedroom features a private en-suite bath and a roomy walk-in closet. You'll also appreciate a laundry room conveniently located in the center of the floor plan. *Prices, plans, and terms are effective on the date of publication and subject to change without notice. Map is not to scale. Square footage/dimensions shown is only an estimate and actual square footage/dimensions will differ. Buyer should rely on his or her own evaluation of usable area. Photos may not be of exact home. Depictions of homes or other features are artist conceptions. Hardscape, landscape, and other items shown may be decorator suggestions that are not included in the purchase price and availability may vary. Plans to build out this neighborhood as proposed are subject to change without notice. Visit centurycommunities.com for more details. 2024 Century Communities, Inc.",SINGLE_FAMILY,1449 Bloom St,1449 Bloom St,,Brighton,CO,80601,3,2,1,1933,,0,552560,,,2025-02-03,3990000,2024-04-12,10,,1,"[{'year': 2022, 'tax': 1, 'assessment': {'building': None, 'land': 10, 'total': 10}}]",True,,286,39.954888,-104.804591,,Adams,08001,1,,2,,,,,,,,,99895995,Century Communities,,,,,,School District 27j,http://nh.rdcpix.com/4ece35409f20ad44a14297a4d28ae865l-f3556800940od-w480_h360_x2.webp?w=1080&q=75,"http://nh.rdcpix.com/4ece35409f20ad44a14297a4d28ae865l-f3556800940od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/4ece35409f20ad44a14297a4d28ae865t-f2541189076od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/786-Sawdust-Dr_Brighton_CO_80601_M99176-38816,9917638816,2977862442,DVCO,3473055,FOR_SALE,"Financing incentives available!! Discover the epitome of contemporary living in the Rainier two-story floorplan at Pearson Park, proudly built by Dream Finders Homes in charming Brighton, Colorado. This spacious home offers three bedrooms, two and a half bathrooms, The main floor flex space provides a versatile space, ideal for homework sessions, home office, formal living room, or additional living space. An expansive 2, 359 square feet of living space to cater to all your needs. >Enjoy doing laundry in the spacious and convenient upper floor laundry room. For added convenience, this Rainier features a generous optional three-car garage, offering ample space for vehicles, hobbies, or additional storage. Not actual pictures Shown Each of our homes is built with innovative, with solar energy-efficient features designed to help you enjoy more savings, better health, real comfort and peace of mind. Save more monthly with NO METRO TAX in Pierson Park by Dream Finders Homes! Ask about our interest rate incentives for using our lender.",SINGLE_FAMILY,786 Sawdust Dr,786 Sawdust Dr,,Brighton,CO,80601,3,1,1,2259,2024,2,554990,,,2025-02-01,,,19130,566000,3230,"[{'year': 2022, 'tax': 3230, 'assessment': {'building': None, 'land': 19130, 'total': 19130}}, {'year': 2021, 'tax': 3071, 'assessment': {'building': None, 'land': 19130, 'total': 19130}}, {'year': 2020, 'tax': 671, 'assessment': {'building': None, 'land': 4080, 'total': 4080}}, {'year': 2019, 'tax': 706, 'assessment': {'building': None, 'land': 4080, 'total': 4080}}]",False,7100,246,39.996785,-104.734276,,Adams,08001,2,85,3,,Batey McGraw,mls.co@dreamfindershomes.com,"[{'ext': None, 'primary': True, 'type': None, 'number': '7204575829'}]",A-DVCO-594615300,,,,,,,O-DVCO-M4010,Dfh Colorado Realty Llc,mls.co@dreamfindershomes.com,"[{'number': '(888) 208-7455', 'type': 'Office', 'primary': True, 'ext': None}]",School District 27j,http://ap.rdcpix.com/8a6311c2cc5b7cafd147316ee60f16ffl-m4097483358od-w480_h360_x2.webp?w=1080&q=75,http://ap.rdcpix.com/8a6311c2cc5b7cafd147316ee60f16ffl-m4097483358od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2174-Farmlore-Dr_Brighton_CO_80601_M99752-70619,9975270619,2974757917,KBHB,2174 Farmlore Dr.,FOR_SALE,"This lovely, two-story home showcases an open floor plan with luxury vinyl plank flooring throughout main living areas. The welcoming great room boasts a fireplace. Whip up culinary delights in the kitchen, which is equipped with a large island and stainless steel appliances. Upstairs, a loft provides space for a home office or play area. The primary suite features a walk-in closet and connecting bath that includes a dual-sink vanity and walk-in shower with seat. Other highlights include a two-car garage, crawl space and fenced-in side yard. See sales counselor for approximate timing required for move-in ready homes.",OTHER,2174 Farmlore Dr,2174 Farmlore Dr,,Brighton,CO,80601,3,2,1,1672,2025,1,489000,,,2025-02-02,,,10,469500,1,"[{'year': 2022, 'tax': 1, 'assessment': {'building': None, 'land': 10, 'total': 10}}]",True,,292,39.955654,-104.801868,,Adams,08001,2,,2,,,,,,,,,99897851,KB Home,,,,,,School District 27j,http://nh.rdcpix.com/fd6726a63c6650d412874fbb2ff74f60l-f2048833630od-w480_h360_x2.webp?w=1080&q=75,http://nh.rdcpix.com/fd6726a63c6650d412874fbb2ff74f60l-f2048833630od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/2305-Serenidad-St_Brighton_CO_80601_M92319-81314,9231981314,2976635100,LNDB,124602,FOR_SALE,"This home is estimated to be completed in mid-February, 2025. Welcome to the Eldorado plan! This one-level single-family home offers 1,336 square footage of living space, 2 bedrooms, 2 bathrooms, 2-car garage, an outdoor living space, and a crawl space for extra storage. As you walk past the front porch and into the entryway of the home, you'll find a second bedroom to your right. To your left there is a flex room perfect for any additional space your family needs. Down the hall, you'll have the main living space with the kitchen, dining space, and great room in an open concept layout. In the L-shaped kitchen, you'll have a pantry and pocket office off to the right. At the back of the home, the owner will have their only private wing with the primary bedroom and private bathroom with a double vanity, tiled shower, water closet, and large walk-in closet. Before heading into the 2-car garage at the back of the home, you'll have an outdoor living space perfect for your morning coffee, cozying up with a good book, or entertaining friends or family. Just before exiting the home to the garage, you'll pass the laundry room and coat closet. This is a High-Performance Home which means it's designed to respect the planet with money-saving innovation to stay healthier and more comfortable, along with home automation technology so it's easier to take on every day. Schedule an appointment to see your future home at Parkway at Prairie Center Village!",SINGLE_FAMILY,2305 Serenidad St,2305 Serenidad St,,Brighton,CO,80601,2,2,,1336,,1,471350,,,2025-02-02,,,10,461923,1,"[{'year': 2022, 'tax': 1, 'assessment': {'building': None, 'land': 10, 'total': 10}}]",True,,353,39.9533,-104.789393,,Adams,08001,2,,2,,,,,,,,,100368169,Landsea Homes,,,,,,School District 27j,http://nh.rdcpix.com/8b619bc4614f1b7ea11e84c384bda5bct-f1172391509od-w480_h360_x2.webp?w=1080&q=75,"http://nh.rdcpix.com/8b619bc4614f1b7ea11e84c384bda5bct-f1172391509od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/8b619bc4614f1b7ea11e84c384bda5bct-f2543961189od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/8b619bc4614f1b7ea11e84c384bda5bct-f868606002od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/2187-Barnwood-Dr_Brighton_CO_80601_M91367-47183,9136747183,2976932103,CNTB,2004,FOR_SALE,"Discover the charm and elegance of the Spruce floor plan, designed to elevate your living experience. At the heart of this home is a large kitchen featuring an inviting island, a wraparound counter, and a built-in pantry. Adjacent to the kitchen, you'll enjoy a dining area and airy great room, perfect for both relaxation and entertaining. This level also includes a private study. The upstairs features a lavish owner's suite with a generous walk-in closet and a private bath with dual vanities and a walk-in shower. An additional bath and a versatile loft space complete this modern layout. Potential options include a covered patio, plus extra bedrooms in lieu of the loft and study. *Prices, plans, and terms are effective on the date of publication and subject to change without notice. Map is not to scale. Square footage/dimensions shown is only an estimate and actual square footage/dimensions will differ. Buyer should rely on his or her own evaluation of usable area. Photos may not be of exact home. Depictions of homes or other features are artist conceptions. Hardscape, landscape, and other items shown may be decorator suggestions that are not included in the purchase price and availability may vary. Visit centurycommunities.com for more details. 2024 Century Communities, Inc.",SINGLE_FAMILY,2187 Barnwood Dr,2187 Barnwood Dr,,Brighton,CO,80601,3,2,1,2239,,1,545960,,,2025-02-02,,,10,535040,1,"[{'year': 2022, 'tax': 1, 'assessment': {'building': None, 'land': 10, 'total': 10}}]",True,,244,39.955532,-104.806198,,Adams,08001,2,,2,,,,,,,,,99895995,Century Communities,,,,,,School District 27j,http://nh.rdcpix.com/8c849b75fec3a4a3a293f11069997fb8l-f2298205367od-w480_h360_x2.webp?w=1080&q=75,http://nh.rdcpix.com/8c849b75fec3a4a3a293f11069997fb8l-f2298205367od-w480_h360_x2.webp?w=1080&q=75
https://www.realtor.com/realestateandhomes-detail/1385-Bloom-St_Brighton_CO_80601_M92606-11294,9260611294,2977478413,CNTB,1806,FOR_SALE,"As you walk through the long foyer, the Marion bestows productivity, relaxation and entertainment on all sides. In a linear fashion, the great room, the dining area, and the kitchen are accompanied by a kitchen island with easy access to the patio. Adjacent to the staircase, a delightful private bedroom, a full bath, and a welcoming study create an undisturbed haven. Upstairs, three bedrooms on the left share a full bath, while on the right awaits the opulent owner's suite. Abundant natural light streams through the large window, illuminating the walkthrough private bathroom that leads to a generously sized walk-in closet designed for two. This home showcases the Prelude I package, featuring clean and crisp white cabinets for a timeless appeal. *Prices, plans, and terms are effective on the date of publication and subject to change without notice. Square footage/dimensions shown is only an estimate and actual square footage/dimensions will differ. Buyer should rely on his or her own evaluation of usable area. Depictions of homes or other features are artist conceptions. Hardscape, landscape, and other items shown may be decorator suggestions that are not included in the purchase price and availability may vary. No view is promised. Views may also be altered by subsequent development, construction, and landscaping growth. 2024 Century Communities, Inc",SINGLE_FAMILY,1385 Bloom St,1385 Bloom St,,Brighton,CO,80601,4,3,,2435,,1,586680,,,2025-02-02,3990000,2024-04-12,10,,1,"[{'year': 2022, 'tax': 1, 'assessment': {'building': None, 'land': 10, 'total': 10}}]",True,,241,39.954893,-104.805304,,Adams,08001,2,,2,,,,,,,,,99895995,Century Communities,,,,,,School District 27j,http://nh.rdcpix.com/1365f6fef2b1bca5280a3dbcd61889dal-f3602116910od-w480_h360_x2.webp?w=1080&q=75,"http://nh.rdcpix.com/1365f6fef2b1bca5280a3dbcd61889dal-f3602116910od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/1365f6fef2b1bca5280a3dbcd61889dat-f3490584860od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/1365f6fef2b1bca5280a3dbcd61889dat-f702898925od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/1365f6fef2b1bca5280a3dbcd61889dat-f1229218052od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/1365f6fef2b1bca5280a3dbcd61889dat-f3509969049od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/1365f6fef2b1bca5280a3dbcd61889dat-f1261060864od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/1365f6fef2b1bca5280a3dbcd61889dat-f3700485390od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/1365f6fef2b1bca5280a3dbcd61889dat-f1331435978od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/1365f6fef2b1bca5280a3dbcd61889dat-f729677964od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/1365f6fef2b1bca5280a3dbcd61889dat-f2693958973od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/1365f6fef2b1bca5280a3dbcd61889dat-f3769855139od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/1365f6fef2b1bca5280a3dbcd61889dat-f2681000769od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/1365f6fef2b1bca5280a3dbcd61889dat-f3981689871od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/1365f6fef2b1bca5280a3dbcd61889dat-f3705291778od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/1365f6fef2b1bca5280a3dbcd61889dat-f1684193502od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/1365f6fef2b1bca5280a3dbcd61889dat-f504210342od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/1365f6fef2b1bca5280a3dbcd61889dat-f523370662od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/1365f6fef2b1bca5280a3dbcd61889dat-f959688196od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/1365f6fef2b1bca5280a3dbcd61889dat-f3166080387od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/1365f6fef2b1bca5280a3dbcd61889dat-f1869686528od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/1365f6fef2b1bca5280a3dbcd61889dat-f718989937od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/1365f6fef2b1bca5280a3dbcd61889dat-f2099959271od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/1365f6fef2b1bca5280a3dbcd61889dat-f4088684832od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/1365f6fef2b1bca5280a3dbcd61889dat-f183964434od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/1365f6fef2b1bca5280a3dbcd61889dat-f3866875815od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/1465-Bloom-St_Brighton_CO_80601_M91296-80946,9129680946,2976932099,CNTB,1306,FOR_SALE,"As you walk through the long foyer, the Marion bestows productivity, relaxation and entertainment on all sides. In a linear fashion, the great room, the dining area, and the kitchen are accompanied by a kitchen island with easy access to the patio. Adjacent to the staircase, a delightful private bedroom, a full bath, and a welcoming study create an undisturbed haven. Upstairs, three bedrooms on the left share a full bath, while on the right awaits the opulent owner's suite. Abundant natural light streams through the large window, illuminating the walkthrough private bathroom that leads to a generously sized walk-in closet designed for two. *Prices, plans, and terms are effective on the date of publication and subject to change without notice. Square footage/dimensions shown is only an estimate and actual square footage/dimensions will differ. Buyer should rely on his or her own evaluation of usable area. Depictions of homes or other features are artist conceptions. Hardscape, landscape, and other items shown may be decorator suggestions that are not included in the purchase price and availability may vary. No view is promised. Views may also be altered by subsequent development, construction, and landscaping growth. 2024 Century Communities, Inc",SINGLE_FAMILY,1465 Bloom St,1465 Bloom St,,Brighton,CO,80601,4,3,,2433,,1,590970,,,2025-02-02,,,10,579150,1,"[{'year': 2022, 'tax': 1, 'assessment': {'building': None, 'land': 10, 'total': 10}}]",True,,243,39.954806,-104.804413,,Adams,08001,2,,2,,,,,,,,,99895995,Century Communities,,,,,,School District 27j,http://nh.rdcpix.com/0b63a8e45773d7c424ef7dba674a2f73l-f3602116910od-w480_h360_x2.webp?w=1080&q=75,"http://nh.rdcpix.com/0b63a8e45773d7c424ef7dba674a2f73l-f3602116910od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/0b63a8e45773d7c424ef7dba674a2f73t-f3490584860od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/0b63a8e45773d7c424ef7dba674a2f73t-f702898925od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/0b63a8e45773d7c424ef7dba674a2f73t-f1229218052od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/0b63a8e45773d7c424ef7dba674a2f73t-f3509969049od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/0b63a8e45773d7c424ef7dba674a2f73t-f3700485390od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/0b63a8e45773d7c424ef7dba674a2f73t-f1331435978od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/0b63a8e45773d7c424ef7dba674a2f73t-f729677964od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/0b63a8e45773d7c424ef7dba674a2f73t-f2693958973od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/0b63a8e45773d7c424ef7dba674a2f73t-f3769855139od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/0b63a8e45773d7c424ef7dba674a2f73t-f2681000769od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/0b63a8e45773d7c424ef7dba674a2f73t-f3981689871od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/0b63a8e45773d7c424ef7dba674a2f73t-f3705291778od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/0b63a8e45773d7c424ef7dba674a2f73t-f1684193502od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/0b63a8e45773d7c424ef7dba674a2f73t-f504210342od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/0b63a8e45773d7c424ef7dba674a2f73t-f523370662od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/0b63a8e45773d7c424ef7dba674a2f73t-f959688196od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/0b63a8e45773d7c424ef7dba674a2f73t-f3166080387od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/0b63a8e45773d7c424ef7dba674a2f73t-f1869686528od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/0b63a8e45773d7c424ef7dba674a2f73t-f718989937od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/0b63a8e45773d7c424ef7dba674a2f73t-f2099959271od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/0b63a8e45773d7c424ef7dba674a2f73t-f4088684832od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/0b63a8e45773d7c424ef7dba674a2f73t-f3569304043od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/6124-Hourglass-Dr_Brighton_CO_80601_M92202-20575,9220220575,2976370728,MH1B,0219,FOR_SALE,"This wonderful plan greets you with a covered porch leading to the dining room with a shortcut through to the open-concept kitchen, Upstairs you'll find three secondary bedrooms, a loft and your convenient upper level laundry.",SINGLE_FAMILY,6124 Hourglass Dr,6124 Hourglass Dr,,Brighton,CO,80601,4,3,1,3137,2024,1,652990,,,2025-02-02,,,10,639930,1,"[{'year': 2022, 'tax': 1, 'assessment': {'building': None, 'land': 10, 'total': 10}}, {'year': 2021, 'tax': 1, 'assessment': {'building': None, 'land': 10, 'total': 10}}]",True,,208,39.997035,-104.729531,,Adams,08001,2,,3,,,,,,,,,4643170,Meritage Homes,,,,,,School District 27j,http://nh.rdcpix.com/c300c10a7032ddf50da65ee1453a5367l-f1146092930od-w480_h360_x2.webp?w=1080&q=75,"http://nh.rdcpix.com/c300c10a7032ddf50da65ee1453a5367l-f1146092930od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/c300c10a7032ddf50da65ee1453a5367l-f3491690002od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/c300c10a7032ddf50da65ee1453a5367l-f1825411708od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/c300c10a7032ddf50da65ee1453a5367t-f2799116772od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/c300c10a7032ddf50da65ee1453a5367t-f826803672od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/c300c10a7032ddf50da65ee1453a5367t-f4168648838od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/c300c10a7032ddf50da65ee1453a5367t-f1697473511od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/c300c10a7032ddf50da65ee1453a5367f-f276378735od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/2237-Flower-Blosom-Ave_Brighton_CO_80601_M93364-36890,9336436890,2977342853,CNTB,1303,FOR_SALE,"Introducing the stunning Standley floor plan, a masterfully designed home that perfectly balances style and functionality. A main-floor open-concept layout features a spacious great room, a bright dining area, and an open kitchen-complete with a wraparound counter, built-in pantry, and a versatile island. Upstairs, a luxurious owner's suite offers a generous walk-in closet and an attached bath with dual vanities and a walk-in shower. You'll also love two additional bedrooms, a full bath, and a versatile loft. This home features the elegant Prelude I package, complete with pristine white cabinets. *Prices, plans, and terms are effective on the date of publication and subject to change without notice. Map is not to scale. Square footage/dimensions shown is only an estimate and actual square footage/dimensions will differ. Buyer should rely on his or her own evaluation of usable area. Photos may not be of exact home. Depictions of homes or other features are artist conceptions. Hardscape, landscape, and other items shown may be decorator suggestions that are not included in the purchase price and availability may vary. Visit centurycommunities.com for more details. 2025 Century Communities, Inc.",SINGLE_FAMILY,2237 Flower Blosom Ave,2237 Flower Blosom Ave,,Brighton,CO,80601,3,2,1,1887,,0,538100,,,2025-02-03,,,,,,,True,,285,39.9542742,-104.8069227,,Adams,08001,2,,2,,,,,,,,,99895995,Century Communities,,,,,,School District 27j,http://nh.rdcpix.com/a80e372462da50d8f86204c2310b1fd2l-f2260192218od-w480_h360_x2.webp?w=1080&q=75,"http://nh.rdcpix.com/a80e372462da50d8f86204c2310b1fd2l-f2260192218od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/a80e372462da50d8f86204c2310b1fd2t-f3490584860od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/4583-Boone-Cir_Brighton_CO_80601_M96356-12927,9635612927,2972120204,RAHB,34330000-0022,FOR_SALE,"Discover this exciting Ammolite home. Included features: a welcoming covered porch; a versatile flex room; a thoughtfully designed kitchen offering a roomy pantry, a center island, quartz countertops and stainless-steel appliances; an open dining area; a large great room with a fireplace; an airy loft; an impressive primary suite showcasing a spacious walk-in closet and a private bath; a convenient laundry; a storage area; a mudroom and a 2-car garage. This could be your dream home!",SINGLE_FAMILY,4583 Boone Cir,4583 Boone Cir,,Brighton,CO,80601,5,3,,3109,2025,2,614950,,,2025-02-01,,,13610,622000,2326,"[{'year': 2022, 'tax': 2326, 'assessment': {'building': None, 'land': 13610, 'total': 13610}}, {'year': 2021, 'tax': 883, 'assessment': {'building': None, 'land': 5460, 'total': 5460}}]",True,,198,39.994001,-104.760332,,Adams,08001,2,,2,,,,,,,,,4935723,Richmond American Homes,,,,,,School District 27j,http://nh.rdcpix.com/621e92d9bbe33dee8859cfcdf9bdff1fl-f599640778od-w480_h360_x2.webp?w=1080&q=75,"http://nh.rdcpix.com/621e92d9bbe33dee8859cfcdf9bdff1fl-f599640778od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/621e92d9bbe33dee8859cfcdf9bdff1fl-f332428172od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/621e92d9bbe33dee8859cfcdf9bdff1fl-f1492243128od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/621e92d9bbe33dee8859cfcdf9bdff1fl-f3771999847od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/621e92d9bbe33dee8859cfcdf9bdff1fl-f4233253262od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/621e92d9bbe33dee8859cfcdf9bdff1fl-f157417823od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/621e92d9bbe33dee8859cfcdf9bdff1fl-f2017200429od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/621e92d9bbe33dee8859cfcdf9bdff1fl-f3909111533od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/621e92d9bbe33dee8859cfcdf9bdff1fl-f216111932od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/621e92d9bbe33dee8859cfcdf9bdff1fl-f1394552406od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/621e92d9bbe33dee8859cfcdf9bdff1fl-f1523045648od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/621e92d9bbe33dee8859cfcdf9bdff1fl-f588588019od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/621e92d9bbe33dee8859cfcdf9bdff1fl-f2982139248od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/621e92d9bbe33dee8859cfcdf9bdff1fl-f165969368od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/621e92d9bbe33dee8859cfcdf9bdff1fl-f3009570665od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/621e92d9bbe33dee8859cfcdf9bdff1fl-f4199769066od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/621e92d9bbe33dee8859cfcdf9bdff1fl-f909931428od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/621e92d9bbe33dee8859cfcdf9bdff1fl-f1057455908od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/621e92d9bbe33dee8859cfcdf9bdff1fl-f310204193od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/621e92d9bbe33dee8859cfcdf9bdff1fl-f3924424592od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/621e92d9bbe33dee8859cfcdf9bdff1fl-f937662703od-w480_h360_x2.webp?w=1080&q=75, http://nh.rdcpix.com/621e92d9bbe33dee8859cfcdf9bdff1fl-f747021097od-w480_h360_x2.webp?w=1080&q=75"
